date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:01	66839/66839	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:01%20GMT	./may-lanh-am-tran-panasonic-s45pu1h5-5-0hp.html	D:/DienLanh/DIENLANH/sanpham/may-lanh-am-tran-panasonic-s45pu1h5-5-0hp.html	(from ./panasonic.html)
14:34:01	24097/24097	---M--	200	added ('OK')	image/jpeg	etag:%22611aa804-5e21%22	./uploads/product/03_2021/thumbs/550__may-lanh-am-tran-panasonic-s45pu1h5-50hp.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/product/03_2021/thumbs/550__may-lanh-am-tran-panasonic-s45pu1h5-50hp.jpg	(from ./panasonic.html)
14:34:02	65250/65250	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:02%20GMT	./may-lanh-am-tran-panasonic-s30pu1h5-3-5hp.html	D:/DienLanh/DIENLANH/sanpham/may-lanh-am-tran-panasonic-s30pu1h5-3-5hp.html	(from ./panasonic.html)
14:34:02	24097/24097	---M--	200	added ('OK')	image/jpeg	etag:%22611aa804-5e21%22	./uploads/product/03_2021/thumbs/550__may-lanh-am-tran-panasonic-s30pu1h5-35hp.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/product/03_2021/thumbs/550__may-lanh-am-tran-panasonic-s30pu1h5-35hp.jpg	(from ./panasonic.html)
14:34:02	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20Feb%202025%2007:34:02%20GMT	./uploads/product/brand/Panasonic-Logo.svg	D:/DienLanh/DIENLANH/sanpham/uploads/product/brand/Panasonic-Logo.svg	(from ./uploads/product/brand/panasonic.svg)
14:34:03	64239/64239	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:03%20GMT	./may-lanh-am-tran-toshiba-se1401up-6-0-hp-inverter-3-pha.html	D:/DienLanh/DIENLANH/sanpham/may-lanh-am-tran-toshiba-se1401up-6-0-hp-inverter-3-pha.html	(from ./toshiba.html)
14:34:03	16736/16736	---M--	200	added ('OK')	image/jpeg	etag:%2260fab1c2-4160%22	./uploads/product/03_2021/thumbs/550__may-lanh-am-tran-toshiba-se1401up-60-hp-inverter-3-pha.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/product/03_2021/thumbs/550__may-lanh-am-tran-toshiba-se1401up-60-hp-inverter-3-pha.jpg	(from ./toshiba.html)
14:34:03	63298/63298	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:03%20GMT	./may-lanh-toshiba-ras-h24u2ksg-v-2-5hp-1617098021.html	D:/DienLanh/DIENLANH/sanpham/may-lanh-toshiba-ras-h24u2ksg-v-2-5hp-1617098021.html	(from ./toshiba.html)
14:34:03	7937/7937	---M--	200	added ('OK')	image/jpeg	etag:%2260dc574f-1f01%22	./uploads/product/03_2021/thumbs/550__may-lanh-toshiba-ras-h24u2ksg-v-25hp.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/product/03_2021/thumbs/550__may-lanh-toshiba-ras-h24u2ksg-v-25hp.jpg	(from ./toshiba.html)
14:34:04	63021/63021	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:04%20GMT	./may-lanh-toshiba-ras-h18u2ksg-v-2-0hp.html	D:/DienLanh/DIENLANH/sanpham/may-lanh-toshiba-ras-h18u2ksg-v-2-0hp.html	(from ./toshiba.html)
14:34:04	7937/7937	---M--	200	added ('OK')	image/jpeg	etag:%2260dc574f-1f01%22	./uploads/product/03_2021/thumbs/550__may-lanh-toshiba-ras-h18u2ksg-v-20hp.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/product/03_2021/thumbs/550__may-lanh-toshiba-ras-h18u2ksg-v-20hp.jpg	(from ./toshiba.html)
14:34:05	62913/62913	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:05%20GMT	./may-lanh-toshiba-ras-h13u2ksg-v-1-5hp.html	D:/DienLanh/DIENLANH/sanpham/may-lanh-toshiba-ras-h13u2ksg-v-1-5hp.html	(from ./toshiba.html)
14:34:05	7754/7754	---M--	200	added ('OK')	image/jpeg	etag:%2260dc574f-1e4a%22	./uploads/product/03_2021/thumbs/550__may-lanh-toshiba-ras-h13u2ksg-v-15hp.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/product/03_2021/thumbs/550__may-lanh-toshiba-ras-h13u2ksg-v-15hp.jpg	(from ./toshiba.html)
14:34:06	61691/61691	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:05%20GMT	./may-lanh-toshiba-ras-h10u2ksg-v-1-0hp.html	D:/DienLanh/DIENLANH/sanpham/may-lanh-toshiba-ras-h10u2ksg-v-1-0hp.html	(from ./toshiba.html)
14:34:06	11917/11917	---M--	200	added ('OK')	image/jpeg	etag:%2260dc574f-2e8d%22	./uploads/product/03_2021/thumbs/550__may-lanh-toshiba-ras-h10u2ksg-v-10hp.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/product/03_2021/thumbs/550__may-lanh-toshiba-ras-h10u2ksg-v-10hp.jpg	(from ./toshiba.html)
14:34:06	63011/63011	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:06%20GMT	./may-lanh-toshiba-inverter-ras-h24pkcvg-v-2-5-hp.html	D:/DienLanh/DIENLANH/sanpham/may-lanh-toshiba-inverter-ras-h24pkcvg-v-2-5-hp.html	(from ./toshiba.html)
14:34:06	9067/9067	---M--	200	added ('OK')	image/jpeg	etag:%22610148f2-236b%22	./uploads/product/03_2021/thumbs/550__may-lanh-toshiba-inverter-ras-h24pkcvg-v-25-hp.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/product/03_2021/thumbs/550__may-lanh-toshiba-inverter-ras-h24pkcvg-v-25-hp.jpg	(from ./toshiba.html)
14:34:07	19752/19752	---M--	200	added ('OK')	image/jpeg	etag:%225fe1d6de-4d28%22	./uploads/weblink/right-1.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/weblink/right-1.jpg	(from ./khoi-dau.html)
14:34:08	51022/51022	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:08%20GMT	./nhung-cai-kho-trong-doi-hanh-trinh-suy-ngam-va-phat-trien.html	D:/DienLanh/DIENLANH/sanpham/nhung-cai-kho-trong-doi-hanh-trinh-suy-ngam-va-phat-trien.html	(from ./khoi-dau.html)
14:34:08	56845/56845	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:08%20GMT	./-9-cach-khoi-day-niem-dam-me-thanh-cong-cua-ban-.html	D:/DienLanh/DIENLANH/sanpham/-9-cach-khoi-day-niem-dam-me-thanh-cong-cua-ban-.html	(from ./khoi-dau.html)
14:34:08	944809/944809	---M--	200	added ('OK')	image/png	etag:%2266cfc931-e6aa9%22	./uploads/news/08_2024/vp11.png	D:/DienLanh/DIENLANH/sanpham/uploads/news/08_2024/vp11.png	(from ./khoi-dau.html)
14:34:09	49215/49215	---M--	200	added ('OK')	image/jpeg	etag:%226488032f-c03f%22	./uploads/news/06_2023/%c4%91am%20m%c3%aa%201.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/news/06_2023/%c4%91am%20m%c3%aa%201.jpg	(from ./khoi-dau.html)
14:34:09	546553/546553	---M--	200	added ('OK')	image/png	etag:%22658987fa-856f9%22	./uploads/news/12_2023/3.png	D:/DienLanh/DIENLANH/sanpham/uploads/news/12_2023/3.png	(from ./khoi-dau.html)
14:34:09	47725/47725	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:09%20GMT	./nora-roberts.html	D:/DienLanh/DIENLANH/sanpham/nora-roberts.html	(from ./khoi-dau.html)
14:34:10	47793/47793	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:10%20GMT	./giu-lay-binh-an-tha-troi-phien-muon.html	D:/DienLanh/DIENLANH/sanpham/giu-lay-binh-an-tha-troi-phien-muon.html	(from ./khoi-dau.html)
14:34:10	42566/42566	---M--	200	added ('OK')	image/jpeg	etag:%226783d560-a646%22	./uploads/news/01_2025/bqhp.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/news/01_2025/bqhp.jpg	(from ./bi-quyet-tre-mai-hanh-phuc-va-thanh-cong.html)
14:34:10	28629/28629	---M--	200	added ('OK')	image/jpeg	etag:%226783d561-6fd5%22	./uploads/news/01_2025/bqhp1.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/news/01_2025/bqhp1.jpg	(from ./bi-quyet-tre-mai-hanh-phuc-va-thanh-cong.html)
14:34:11	542616/542616	---M--	200	added ('OK')	image/png	etag:%22611c74d7-84798%22	./uploads/news/08_2021/3.png	D:/DienLanh/DIENLANH/sanpham/uploads/news/08_2021/3.png	(from ./khoi-dau.html)
14:34:11	1636430/1636430	---M--	200	added ('OK')	image/png	etag:%225ffbdebc-18f84e%22	./uploads/weblink/White%20with%20Red%20Chinese%20Lanterns%20Illustration%20Chinese%20New%20Year%20Facebook%20Post%20(1).png	D:/DienLanh/DIENLANH/sanpham/uploads/weblink/White%20with%20Red%20Chinese%20Lanterns%20Illustration%20Chinese%20New%20Year%20Facebook%20Post%20(1).png	(from ./khoi-dau.html)
14:34:12	748340/748340	---M--	200	added ('OK')	image/png	etag:%22677a29c8-b6b34%22	./uploads/service/01_2025/51.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/01_2025/51.png	(from ./may-lanh-cong-nghiep-tu-dung-giai-phap-lam-mat-hieu-qua-cho-khong-gian-lon.html)
14:34:12	1410254/1410254	---M--	200	added ('OK')	image/png	etag:%22626560d8-1584ce%22	./uploads/news/04_2022/2.png	D:/DienLanh/DIENLANH/sanpham/uploads/news/04_2022/2.png	(from ./khoi-dau.html)
14:34:13	451944/451944	---M--	200	added ('OK')	image/png	etag:%226778979b-6e568%22	./uploads/service/01_2025/hotline%20(1).png	D:/DienLanh/DIENLANH/sanpham/uploads/service/01_2025/hotline%20(1).png	(from ./may-lanh-cong-nghiep-tu-dung-giai-phap-lam-mat-hieu-qua-cho-khong-gian-lon.html)
14:34:16	818600/818600	---M--	200	added ('OK')	image/png	etag:%22677a29c8-c7da8%22	./uploads/service/01_2025/54.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/01_2025/54.png	(from ./may-lanh-cong-nghiep-tu-dung-giai-phap-lam-mat-hieu-qua-cho-khong-gian-lon.html)
14:34:17	1229848/1229848	---M--	200	added ('OK')	image/png	etag:%22677a29c8-12c418%22	./uploads/service/01_2025/53.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/01_2025/53.png	(from ./may-lanh-cong-nghiep-tu-dung-giai-phap-lam-mat-hieu-qua-cho-khong-gian-lon.html)
14:34:17	797868/797868	---M--	200	added ('OK')	image/png	etag:%22677a29c8-c2cac%22	./uploads/service/01_2025/52.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/01_2025/52.png	(from ./may-lanh-cong-nghiep-tu-dung-giai-phap-lam-mat-hieu-qua-cho-khong-gian-lon.html)
14:34:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20Feb%202025%2007:34:17%20GMT	./K%e1%bb%b7%20Thu%e1%ba%adt%20L%e1%bb%99c%20Thi%c3%aan%20Ph%c3%a1t%20s%e1%bb%ada%20ch%e1%bb%afa%20chiller	D:/DienLanh/DIENLANH/sanpham/K%e1%bb%b7%20Thu%e1%ba%adt%20L%e1%bb%99c%20Thi%c3%aan%20Ph%c3%a1t%20s%e1%bb%ada%20ch%e1%bb%afa%20chiller	(from ./5-dau-hieu-may-lanh-chiller-cong-ty-nhua-dang-can-sua-chua-ngay.html)
14:34:17	911832/911832	---M--	200	added ('OK')	image/png	etag:%22676cbd5e-de9d8%22	./uploads/service/12_2024/42.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/42.png	(from ./5-dau-hieu-may-lanh-chiller-cong-ty-nhua-dang-can-sua-chua-ngay.html)
14:34:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20Feb%202025%2007:34:17%20GMT	./M%c3%a1y%20chiller	D:/DienLanh/DIENLANH/sanpham/M%c3%a1y%20chiller	(from ./chiller-ung-dung-tuyet-voi-trong-nganh-san-xuat-nhua.html)
14:34:18	35580/35580	---M--	200	added ('OK')	image/jpeg	etag:%2267677613-8afc%22	./uploads/service/12_2024/17.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/17.jpg	(from ./chiller-ung-dung-tuyet-voi-trong-nganh-san-xuat-nhua.html)
14:34:19	809704/809704	---M--	200	added ('OK')	image/png	etag:%22676cbd5e-c5ae8%22	./uploads/service/12_2024/43.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/43.png	(from ./5-dau-hieu-may-lanh-chiller-cong-ty-nhua-dang-can-sua-chua-ngay.html)
14:34:19	913341/913341	---M--	200	added ('OK')	image/png	etag:%2267677614-defbd%22	./uploads/service/12_2024/13.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/13.png	(from ./chiller-ung-dung-tuyet-voi-trong-nganh-san-xuat-nhua.html)
14:34:19	1139984/1139984	---M--	200	added ('OK')	image/png	etag:%22676cbd5e-116510%22	./uploads/service/12_2024/44.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/44.png	(from ./5-dau-hieu-may-lanh-chiller-cong-ty-nhua-dang-can-sua-chua-ngay.html)
14:34:19	958859/958859	---M--	200	added ('OK')	image/png	etag:%2267677614-ea18b%22	./uploads/service/12_2024/15.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/15.png	(from ./chiller-ung-dung-tuyet-voi-trong-nganh-san-xuat-nhua.html)
14:34:20	451944/451944	---M--	200	added ('OK')	image/png	etag:%22674eb0a8-6e568%22	./uploads/service/12_2024/hotline.webp	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/hotline.webp	(from ./chiller-ung-dung-tuyet-voi-trong-nganh-san-xuat-nhua.html)
14:34:20	49626/49626	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:20%20GMT	./dich-vu-sua-chua-chiller-khan-cap-doi-tac-tin-cay-cho-doanh-nghiep-cua-ban.html	D:/DienLanh/DIENLANH/sanpham/dich-vu-sua-chua-chiller-khan-cap-doi-tac-tin-cay-cho-doanh-nghiep-cua-ban.html	(from ./chiller-ung-dung-tuyet-voi-trong-nganh-san-xuat-nhua.html)
14:34:21	809704/809704	---M--	200	added ('OK')	image/png	etag:%2267590ac1-c5ae8%22	./uploads/service/12_2024/11124.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/11124.png	(from ./bi-quyet-phat-hien-may-nen-chiller-bi-thieu-gas-cac-dau-hieu-nhan-biet-va-khac-phuc.html)
14:34:23	934086/934086	---M--	200	added ('OK')	image/png	etag:%2267590ac1-e40c6%22	./uploads/service/12_2024/1112.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/1112.png	(from ./dich-vu-sua-chua-may-nen-chiller-loi-ich-khi-thue-tho-chuyen-nghiep.html)
14:34:24	1051568/1051568	---M--	200	added ('OK')	image/png	etag:%22675ad81b-100bb0%22	./uploads/service/12_2024/1212.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/1212.png	(from ./dich-vu-sua-chua-may-nen-chiller-loi-ich-khi-thue-tho-chuyen-nghiep.html)
14:34:24	68249/68249	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:24%20GMT	./-su-lua-chon-toi-uu-cho-he-thong-lanh-lap-dat-bao-duong-va-sua-chua-chiller-tai-bien-hoa-dong-nai-.html	D:/DienLanh/DIENLANH/sanpham/-su-lua-chon-toi-uu-cho-he-thong-lanh-lap-dat-bao-duong-va-sua-chua-chiller-tai-bien-hoa-dong-nai-.html	(from ./bi-quyet-phat-hien-may-nen-chiller-bi-thieu-gas-cac-dau-hieu-nhan-biet-va-khac-phuc.html)
14:34:25	997539/997539	---M--	200	added ('OK')	image/png	etag:%2267590ac1-f38a3%22	./uploads/service/12_2024/11121.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/11121.png	(from ./bi-quyet-phat-hien-may-nen-chiller-bi-thieu-gas-cac-dau-hieu-nhan-biet-va-khac-phuc.html)
14:34:25	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20Feb%202025%2007:34:25%20GMT	./bao-tri-bao-duong-sua-chua-he-thong-dien-lanh-cong-nghiep.html	D:/DienLanh/DIENLANH/sanpham/bao-tri-bao-duong-sua-chua-he-thong-dien-lanh-cong-nghiep.html	(from ./bat-mi-5-luu-y-quan-trong-khi-lap-dat-may-lanh-am-tran-noi-ong-gio-tiet-kiem-chi-phi-va-toi-uu-hieu-qua.html)
14:34:25	901598/901598	---M--	200	added ('OK')	image/png	etag:%226756dc04-dc1de%22	./uploads/service/12_2024/9121.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/9121.png	(from ./bat-mi-5-luu-y-quan-trong-khi-lap-dat-may-lanh-am-tran-noi-ong-gio-tiet-kiem-chi-phi-va-toi-uu-hieu-qua.html)
14:34:25	686954/686954	---M--	200	added ('OK')	image/png	etag:%226756dc01-a7b6a%22	./uploads/service/12_2024/9123.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/9123.png	(from ./bat-mi-5-luu-y-quan-trong-khi-lap-dat-may-lanh-am-tran-noi-ong-gio-tiet-kiem-chi-phi-va-toi-uu-hieu-qua.html)
14:34:26	41783/41783	---M-Z	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:26%20GMT	./dien-lanh-cong-nghiep.html?paged=4	D:/DienLanh/DIENLANH/sanpham/dien-lanh-cong-nghiepe377.html	(from ./dien-lanh-cong-nghiep.html?paged=2)
14:34:27	50464/50464	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:27%20GMT	./ve-sinh-may-lanh-cho-cong-ty-dich-vu-chuyen-nghiep-gia-re-nhat-thi-truong.html	D:/DienLanh/DIENLANH/sanpham/ve-sinh-may-lanh-cho-cong-ty-dich-vu-chuyen-nghiep-gia-re-nhat-thi-truong.html	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:28	940723/940723	---M--	200	added ('OK')	image/png	etag:%2265767875-e5ab3%22	./uploads/service/12_2023/3.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2023/3.png	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:28	52221/52221	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:28%20GMT	./may-lanh-cong-nghiep-quy-trinh-va-nhung-luu-y-quan-trong-khi-lap-dat.html	D:/DienLanh/DIENLANH/sanpham/may-lanh-cong-nghiep-quy-trinh-va-nhung-luu-y-quan-trong-khi-lap-dat.html	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:29	971685/971685	---M--	200	added ('OK')	image/png	etag:%226576cac3-ed3a5%22	./uploads/service/12_2023/4%20(1).png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2023/4%20(1).png	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:29	58539/58539	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:29%20GMT	./bi-quyet-quan-trong-thay-dau-cho-may-nen-he-thong-lanh-chiller.html	D:/DienLanh/DIENLANH/sanpham/bi-quyet-quan-trong-thay-dau-cho-may-nen-he-thong-lanh-chiller.html	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:30	1015126/1015126	---M--	200	added ('OK')	image/png	etag:%2267590ac1-f7d56%22	./uploads/service/12_2024/11123.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2024/11123.png	(from ./bi-quyet-phat-hien-may-nen-chiller-bi-thieu-gas-cac-dau-hieu-nhan-biet-va-khac-phuc.html)
14:34:30	57138/57138	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:30%20GMT	./dich-vu-sua-may-lanh-uy-tin-tai-cong-ty-dien-lanh-chuyen-nghiep-loc-thien-phat.html	D:/DienLanh/DIENLANH/sanpham/dich-vu-sua-may-lanh-uy-tin-tai-cong-ty-dien-lanh-chuyen-nghiep-loc-thien-phat.html	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:30	640334/640334	---M--	200	added ('OK')	image/png	etag:%2266924e26-9c54e%22	./uploads/n%e1%bb%81n%20cho%20m%c3%a1y%20chiller.png	D:/DienLanh/DIENLANH/sanpham/uploads/n%e1%bb%81n%20cho%20m%c3%a1y%20chiller.png	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:30	904190/904190	---M--	200	added ('OK')	image/png	etag:%2265727ad8-dcbfe%22	./uploads/service/12_2023/1.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2023/1.png	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:31	42228/42228	---M-Z	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:31%20GMT	./dien-lanh-cong-nghiep.html?paged=5	D:/DienLanh/DIENLANH/sanpham/dien-lanh-cong-nghiep880d.html	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:31	78106/78106	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:31%20GMT	./he-thong-dieu-hoa-cong-nghiep.html	D:/DienLanh/DIENLANH/sanpham/he-thong-dieu-hoa-cong-nghiep.html	(from ./dien-lanh-cong-nghiep.html?paged=12)
14:34:32	65341/65341	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:32%20GMT	./he-thong-lam-mat-nha-xuong.html	D:/DienLanh/DIENLANH/sanpham/he-thong-lam-mat-nha-xuong.html	(from ./dien-lanh-cong-nghiep.html?paged=12)
14:34:32	57621/57621	---M--	200	added ('OK')	image/jpeg	etag:%225ffc11c8-e115%22	./uploads/service/01_2021/he-thong-trung-tam-2_3f32f26db3a44d6a9f654363c9e930da_grande.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/service/01_2021/he-thong-trung-tam-2_3f32f26db3a44d6a9f654363c9e930da_grande.jpg	(from ./dien-lanh-cong-nghiep.html?paged=12)
14:34:33	41102/41102	---M-Z	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:33%20GMT	./dien-lanh-cong-nghiep.html?paged=11	D:/DienLanh/DIENLANH/sanpham/dien-lanh-cong-nghiepf5ce.html	(from ./dien-lanh-cong-nghiep.html?paged=12)
14:34:33	40885/40885	---M-Z	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2007:34:33%20GMT	./dien-lanh-cong-nghiep.html?paged=10	D:/DienLanh/DIENLANH/sanpham/dien-lanh-cong-nghiepe43e.html	(from ./dien-lanh-cong-nghiep.html?paged=12)
14:34:35	169685/169685	---M--	200	added ('OK')	image/jpeg	etag:%22651437b6-296d5%22	./uploads/service/09_2023/z4577225700524_fd9ee62d38d52881f2a35238c66765d1.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/service/09_2023/z4577225700524_fd9ee62d38d52881f2a35238c66765d1.jpg	(from ./bao-tri-may-say-khi-tai-sao-no-quan-trong-cho-doanh-nghiep-cua-ban.html)
14:34:35	555826/555826	---M--	200	added ('OK')	image/jpeg	etag:%226512ca89-87b32%22	./uploads/service/09_2023/m%c3%a1y%20s%e1%ba%a5y%20khi%20trong%20th%e1%bb%b1c%20ph%e1%ba%a9m.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/service/09_2023/m%c3%a1y%20s%e1%ba%a5y%20khi%20trong%20th%e1%bb%b1c%20ph%e1%ba%a9m.jpg	(from ./bao-tri-may-say-khi-tai-sao-no-quan-trong-cho-doanh-nghiep-cua-ban.html)
14:34:36	104282/104282	---M--	200	added ('OK')	image/jpeg	etag:%226512ca89-1975a%22	./uploads/service/09_2023/may-say-khi-nen-pegasus-5.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/service/09_2023/may-say-khi-nen-pegasus-5.jpg	(from ./-gioi-thieu-may-say-khi-cong-nghe-ung-dung-va-loi-ich-.html)
14:34:37	59925/59925	---M--	200	added ('OK')	image/jpeg	etag:%226512ca89-ea15%22	./uploads/service/09_2023/m%c3%a1y%20s%e1%ba%a5y%20trong%20s%e1%ba%a3n%20xu%e1%ba%a5t.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/service/09_2023/m%c3%a1y%20s%e1%ba%a5y%20trong%20s%e1%ba%a3n%20xu%e1%ba%a5t.jpg	(from ./-gioi-thieu-may-say-khi-cong-nghe-ung-dung-va-loi-ich-.html)
14:34:37	84638/84638	---M--	200	added ('OK')	image/png	etag:%226512ca89-14a9e%22	./uploads/service/09_2023/m%c3%a1y%20s%e1%ba%a5y%20khi%20trong%20ng%c3%a0nh%20y%20t%e1%ba%bf.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/09_2023/m%c3%a1y%20s%e1%ba%a5y%20khi%20trong%20ng%c3%a0nh%20y%20t%e1%ba%bf.png	(from ./-gioi-thieu-may-say-khi-cong-nghe-ung-dung-va-loi-ich-.html)
14:34:37	2097152/2097152	---M--	200	added ('OK')	image/png	etag:%2267823e35-200000%22	./uploads/service/01_2021/h%c3%acnh%20%c4%91%e1%ba%a1i%20di%e1%bb%87n%20%c4%91i%e1%bb%81u%20ho%c3%a0%20c%c3%b4ng%20nghi%e1%bb%87p.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/01_2021/h%c3%acnh%20%c4%91%e1%ba%a1i%20di%e1%bb%87n%20%c4%91i%e1%bb%81u%20ho%c3%a0%20c%c3%b4ng%20nghi%e1%bb%87p.png	(from ./dien-lanh-cong-nghiep.html?paged=12)
14:34:37	282338/282338	---M--	200	added ('OK')	image/jpeg	etag:%226512ca89-44ee2%22	./uploads/service/09_2023/Thay%20block%20m%c3%a1y%20l%e1%ba%a1nh%207%20Hp.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/service/09_2023/Thay%20block%20m%c3%a1y%20l%e1%ba%a1nh%207%20Hp.jpg	(from ./bao-tri-may-say-khi-tai-sao-no-quan-trong-cho-doanh-nghiep-cua-ban.html)
14:34:38	2097152/2097152	---M--	200	added ('OK')	image/png	etag:%226550d4fc-200000%22	./uploads/service/11_2023/33.png	D:/DienLanh/DIENLANH/sanpham/uploads/service/11_2023/33.png	(from ./dien-lanh-cong-nghiep.html?paged=3)
14:34:38	32136/32136	---M--	200	added ('OK')	image/jpeg	etag:%2265829155-7d88%22	./uploads/service/12_2023/phong%20sach%20trong%20y%20te.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/service/12_2023/phong%20sach%20trong%20y%20te.jpg	(from ./thiet-ke-va-thi-cong-phong-sach-tao-ra-moi-truong-lam-viec-hieu-qua-va-an-toan.html)
14:34:38	148206/148206	---M--	200	added ('OK')	image/jpeg	etag:%226512ca89-242ee%22	./uploads/service/09_2023/z4591771223991_84991c2cec2c3160b3558afb93f5dbe5.jpg	D:/DienLanh/DIENLANH/sanpham/uploads/service/09_2023/z4591771223991_84991c2cec2c3160b3558afb93f5dbe5.jpg	(from ./-gioi-thieu-may-say-khi-cong-nghe-ung-dung-va-loi-ich-.html)
